"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\DataSources.java","4","42","Unnecessary qualifier 'DataSources': 'immediateFailedDataSource' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\DataSources.java","1","120","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java","1","26","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java","3","97","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"3","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java","3","156","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"4","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java","1","200","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"5","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\FirstAvailableDataSourceSupplier.java","3","208","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","1","36","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","107","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"3","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","128","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"4","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","191","Avoid using implementation types like 'ArrayList'; use the interface instead","Best Practices","LooseCoupling"
"5","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","192","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"6","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","202","This for loop can be replaced by a foreach loop","Best Practices","ForLoopCanBeForeach"
"7","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","239","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"8","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\IncreasingQualityDataSourceSupplier.java","3","301","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","1","44","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"2","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","3","56","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"3","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","3","85","Useless qualified this usage in the same class.","Code Style","UselessQualifiedThis"
"4","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","3","98","Avoid unused private methods such as 'onDataSourceNewResult(DataSource<T>)'.","Best Practices","UnusedPrivateMethod"
"5","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","3","108","Avoid unused private methods such as 'onDatasourceProgress(DataSource<T>)'.","Best Practices","UnusedPrivateMethod"
"6","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","1","120","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"7","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\RetainingDataSourceSupplier.java","3","136","Document empty method body","Documentation","UncommentedEmptyMethodBody"
"1","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\datasource\SimpleDataSource.java","1","14","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.facebook.widget.text.span","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\widget\text\span\BetterImageSpan.java","3","60","Perhaps 'mBounds' could be replaced by a local variable.","Design","SingularField"
"2","com.facebook.widget.text.span","C:\MetricsTest\fresco-main\fbcore\src\main\java\com\facebook\widget\text\span\BetterImageSpan.java","4","136","Useless parentheses.","Code Style","UselessParentheses"
"1","com.facebook.common.executors","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\executors\StatefulRunnableTest.java","3","37","You should not modify visibility of constructors, methods or fields using setAccessible()","Error Prone","AvoidAccessibilityAlteration"
"2","com.facebook.common.executors","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\executors\StatefulRunnableTest.java","3","56","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","31","Ensure that resources like this Thing object are closed after use","Error Prone","CloseResource"
"2","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","57","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","65","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","80","Ensure that resources like this Thing object are closed after use","Error Prone","CloseResource"
"5","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","86","Ensure that resources like this Thing object are closed after use","Error Prone","CloseResource"
"6","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","104","The method 'close()' is missing an @Override annotation.","Best Practices","MissingOverride"
"7","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","111","Avoid unused private fields such as 'mValue'.","Best Practices","UnusedPrivateField"
"8","com.facebook.common.references","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\references\SharedReferenceTest.java","3","117","The method 'close()' is missing an @Override annotation.","Best Practices","MissingOverride"
"1","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\LimitedInputStreamTest.java","1","62","The JUnit 4 test method name 'testDoesNotReadTooMuch_singleBytes' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\LimitedInputStreamTest.java","1","80","The JUnit 4 test method name 'testDoesNotReadTooMuch_multipleBytes' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\LimitedInputStreamTest.java","1","98","The JUnit 4 test method name 'testDoesNotReadTooMuch_skip' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\LimitedInputStreamTest.java","1","134","The JUnit 4 test method name 'testDoesNotReadTooMuch_reset' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\TailAppendingInputStreamTest.java","1","61","The JUnit 4 test method name 'testDoesNotReadTooMuch_singleBytes' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.facebook.common.streams","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\streams\TailAppendingInputStreamTest.java","1","76","The JUnit 4 test method name 'testDoesNotReadTooMuch_multipleBytes' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.facebook.common.util","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\util\StreamUtilTest.java","3","67","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"2","com.facebook.common.util","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\util\StreamUtilTest.java","3","81","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"3","com.facebook.common.util","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\util\StreamUtilTest.java","3","103","Ensure that resources like this InputStream object are closed after use","Error Prone","CloseResource"
"4","com.facebook.common.util","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\common\util\StreamUtilTest.java","3","104","Ensure that resources like this OutputStream object are closed after use","Error Prone","CloseResource"
"1","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","3","26","Unnecessary modifier 'public' on method 'close': the method is declared in an interface type","Code Style","UnnecessaryModifier"
"2","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","1","29","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","3","75","Switch statements should be exhaustive, add a default case (or missing enum branches)","Best Practices","SwitchStmtsShouldHaveDefault"
"4","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","1","113","The JUnit 4 test method name 'testLifeCycle_LastResult_Close' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"5","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","1","127","The JUnit 4 test method name 'testLifeCycle_Failure_Close' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.facebook.datasource","C:\MetricsTest\fresco-main\fbcore\src\test\java\com\facebook\datasource\AbstractDataSourceTest.java","1","141","The JUnit 4 test method name 'testLifeCycle_IntermediateResult_LastResult_Close' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
